customer_id,registration_date,customer_rank,age,gender,prefecture,customer_type
C000457,2022-02-05,プラチナ,35,女性,京都府,法人
C000458,2022-07-18,シルバー,50,女性,北海道,個人
C000459,2022-04-03,ブロンズ,49,女性,愛知県,個人
C000460,2022-09-17,シルバー,24,男性,兵庫県,個人
C000461,2022-08-28,シルバー,31,女性,兵庫県,個人
C000462,2023-12-12,ブロンズ,20,女性,福岡県,個人
C000463,2023-03-03,ブロンズ,42,女性,京都府,個人
C000464,2022-10-14,ブロンズ,21,男性,京都府,個人事業主
C000465,2023-02-09,シルバー,50,女性,大阪府,個人
C000466,2023-12-05,シルバー,58,女性,東京都,個人
C000467,2022-07-22,シルバー,63,女性,東京都,個人
C000468,2022-08-03,ゴールド,19,男性,神奈川県,個人
C000469,2022-04-05,プラチナ,29,男性,千葉県,法人
C000470,2023-03-14,ゴールド,27,その他,神奈川県,個人
C000471,2022-06-20,ブロンズ,24,女性,兵庫県,個人事業主
C000472,2022-12-15,シルバー,39,男性,千葉県,個人事業主
C000473,2023-06-03,シルバー,45,男性,京都府,個人事業主
C000474,2022-02-21,プラチナ,43,女性,大阪府,個人
C000475,2023-04-23,シルバー,61,女性,愛知県,法人
C000476,2023-05-20,ブロンズ,40,女性,大阪府,個人
C000477,2022-11-01,シルバー,28,男性,兵庫県,個人
C000478,2023-12-25,ブロンズ,45,女性,福岡県,個人
C000479,2022-05-15,ブロンズ,26,男性,千葉県,個人
C000480,2023-06-06,ブロンズ,37,女性,大阪府,個人
C000481,2022-12-11,ブロンズ,44,男性,千葉県,個人
C000482,2022-09-03,ブロンズ,18,男性,千葉県,個人
C000483,2022-04-29,シルバー,60,男性,北海道,個人
C000484,2023-01-01,ブロンズ,49,男性,埼玉県,個人
C000485,2023-12-17,ゴールド,62,その他,福岡県,法人
C000486,2022-03-03,シルバー,21,その他,兵庫県,個人
C000487,2022-06-10,ブロンズ,44,女性,神奈川県,個人
C000488,2023-01-14,ブロンズ,37,女性,福岡県,個人
C000489,2023-05-20,ブロンズ,46,男性,北海道,個人
C000490,2022-10-25,ブロンズ,61,その他,大阪府,個人
C000491,2023-01-03,プラチナ,38,男性,北海道,法人
C000492,2023-08-24,ゴールド,47,男性,福岡県,個人事業主
C000493,2023-07-30,ゴールド,50,男性,愛知県,個人事業主
C000494,2022-07-05,ブロンズ,64,男性,京都府,個人
C000495,2023-03-29,シルバー,39,女性,神奈川県,個人
C000496,2023-03-19,ブロンズ,33,男性,神奈川県,個人
C000497,2023-04-29,ブロンズ,56,男性,愛知県,個人
C000498,2023-08-31,プラチナ,40,男性,神奈川県,個人
C000499,2022-08-04,ゴールド,64,男性,福岡県,個人
C000500,2023-05-20,ゴールド,63,女性,愛知県,法人
C000501,2022-09-29,ブロンズ,26,女性,大阪府,個人事業主
C000502,2023-09-09,ゴールド,44,女性,大阪府,個人事業主
C000503,2022-06-23,ブロンズ,53,男性,神奈川県,個人事業主
C000504,2022-03-14,プラチナ,31,女性,東京都,個人事業主
C000505,2023-03-27,ブロンズ,31,女性,埼玉県,個人
C000506,2022-03-11,ゴールド,36,その他,神奈川県,個人
C000507,2022-11-02,シルバー,45,男性,埼玉県,個人
C000508,2022-01-14,プラチナ,36,女性,千葉県,法人
C000509,2022-10-22,シルバー,57,男性,京都府,個人
C000510,2023-02-16,シルバー,42,女性,福岡県,個人
C000511,2023-02-02,シルバー,21,男性,千葉県,個人
C000512,2022-08-06,シルバー,63,男性,千葉県,個人
C000513,2023-08-28,シルバー,33,男性,東京都,個人
C000514,2022-10-27,ブロンズ,52,男性,大阪府,個人
C000515,2022-09-20,シルバー,22,男性,福岡県,個人
C000516,2022-02-17,プラチナ,26,女性,愛知県,法人
C000517,2023-11-28,ゴールド,41,その他,千葉県,個人
C000518,2023-03-07,シルバー,57,男性,京都府,個人事業主
C000519,2022-03-14,ゴールド,46,男性,福岡県,個人
C000520,2022-07-01,シルバー,46,女性,埼玉県,個人
C000521,2022-10-04,ブロンズ,21,男性,神奈川県,個人
C000522,2022-08-28,プラチナ,51,女性,京都府,個人
C000523,2022-05-28,シルバー,23,女性,大阪府,個人
C000524,2022-06-08,ゴールド,43,女性,神奈川県,法人
C000525,2022-12-18,ブロンズ,46,女性,神奈川県,個人
C000526,2022-11-04,ブロンズ,62,女性,東京都,個人
C000527,2022-03-20,シルバー,63,男性,千葉県,個人
C000528,2022-06-26,ゴールド,50,男性,福岡県,個人
C000529,2022-01-28,ゴールド,60,男性,京都府,法人
C000530,2023-01-23,ブロンズ,58,女性,福岡県,個人
C000531,2022-06-10,シルバー,58,男性,神奈川県,個人
C000532,2023-02-03,ゴールド,62,男性,神奈川県,個人
C000533,2023-02-04,ゴールド,62,女性,東京都,個人
C000534,2023-03-07,シルバー,45,女性,千葉県,個人
C000535,2023-08-02,シルバー,40,女性,埼玉県,個人
C000536,2022-02-12,プラチナ,35,男性,愛知県,法人
C000537,2022-02-28,ブロンズ,35,男性,千葉県,個人
C000538,2023-10-10,プラチナ,29,男性,京都府,法人
C000539,2023-09-19,シルバー,28,女性,大阪府,個人
C000540,2022-06-18,ゴールド,56,女性,愛知県,個人
C000541,2022-10-05,ブロンズ,19,女性,神奈川県,個人
C000542,2023-01-17,ブロンズ,34,女性,神奈川県,個人
C000543,2023-05-12,ブロンズ,62,男性,福岡県,個人
C000544,2023-06-03,プラチナ,48,女性,千葉県,法人
C000545,2022-08-15,ブロンズ,38,女性,大阪府,個人
C000546,2022-11-08,シルバー,26,男性,兵庫県,個人
C000547,2023-12-03,ブロンズ,51,男性,神奈川県,個人
C000548,2023-07-30,シルバー,58,男性,千葉県,個人
C000549,2023-10-19,シルバー,53,男性,千葉県,個人
C000550,2022-02-22,シルバー,45,男性,愛知県,個人
C000551,2022-11-07,ゴールド,18,女性,神奈川県,個人
C000552,2022-03-04,シルバー,35,女性,東京都,個人
C000553,2022-06-05,シルバー,51,女性,千葉県,個人
C000554,2023-06-12,シルバー,48,女性,大阪府,個人
C000555,2022-12-22,プラチナ,20,その他,愛知県,個人事業主
C000556,2022-03-07,ブロンズ,60,男性,兵庫県,個人
C000557,2022-06-18,ブロンズ,32,女性,兵庫県,個人
C000558,2022-09-04,ゴールド,54,その他,福岡県,個人
C000559,2023-11-28,ゴールド,21,その他,京都府,個人
C000560,2022-12-29,ブロンズ,64,男性,東京都,個人
C000561,2023-09-15,プラチナ,39,女性,福岡県,個人
C000562,2022-08-31,シルバー,51,男性,福岡県,個人
C000563,2022-12-19,ゴールド,20,男性,神奈川県,法人
C000564,2022-08-23,シルバー,61,男性,埼玉県,個人
C000565,2022-08-21,ブロンズ,41,その他,大阪府,個人
C000566,2023-08-16,プラチナ,34,女性,大阪府,法人
C000567,2023-09-20,ブロンズ,41,女性,福岡県,個人
C000568,2022-07-31,ブロンズ,34,女性,北海道,個人
C000569,2022-03-14,ブロンズ,44,女性,北海道,個人
C000570,2022-02-16,ブロンズ,38,女性,埼玉県,個人
C000571,2022-09-13,ブロンズ,37,女性,兵庫県,個人
C000572,2022-07-27,プラチナ,36,女性,愛知県,個人
C000573,2022-05-30,シルバー,53,男性,東京都,個人事業主
C000574,2023-05-31,ブロンズ,44,女性,京都府,個人
C000575,2022-08-21,シルバー,31,女性,神奈川県,個人
C000576,2022-02-14,シルバー,21,女性,神奈川県,個人
C000577,2023-11-15,プラチナ,25,女性,東京都,法人
C000578,2023-01-30,ゴールド,49,男性,北海道,個人
C000579,2023-02-13,ブロンズ,30,その他,埼玉県,個人
C000580,2022-01-12,シルバー,39,女性,神奈川県,個人
C000581,2022-06-15,シルバー,38,男性,大阪府,個人
C000582,2022-02-20,ブロンズ,47,その他,神奈川県,個人
C000583,2023-12-14,ブロンズ,43,女性,埼玉県,個人
C000584,2022-07-09,ブロンズ,18,男性,福岡県,個人
C000585,2024-01-01,ブロンズ,30,女性,福岡県,個人事業主
C000586,2023-06-28,シルバー,18,女性,大阪府,個人
C000587,2022-01-29,ブロンズ,26,女性,愛知県,個人
C000588,2022-11-14,ブロンズ,28,男性,神奈川県,個人
C000589,2023-06-28,シルバー,49,男性,神奈川県,個人
C000590,2023-09-01,ゴールド,19,男性,埼玉県,個人
C000591,2023-07-24,シルバー,33,女性,大阪府,個人
C000592,2022-10-09,ゴールド,64,男性,大阪府,法人
C000593,2023-03-13,ブロンズ,40,女性,埼玉県,個人
C000594,2023-12-06,ブロンズ,56,女性,東京都,個人
C000595,2023-05-14,ブロンズ,30,女性,福岡県,個人
C000596,2023-02-23,シルバー,48,女性,埼玉県,法人
C000597,2022-07-07,ブロンズ,27,女性,北海道,個人事業主
C000598,2022-06-17,シルバー,31,女性,愛知県,個人
C000599,2023-11-10,ゴールド,39,女性,愛知県,個人
C000600,2023-06-11,ゴールド,25,男性,埼玉県,個人
C000601,2023-03-18,ブロンズ,51,女性,京都府,個人事業主
C000602,2022-01-16,ブロンズ,48,男性,兵庫県,個人
C000603,2023-09-28,シルバー,34,男性,大阪府,個人事業主
C000604,2022-12-08,ブロンズ,46,女性,京都府,個人事業主
C000605,2022-06-04,ブロンズ,26,女性,愛知県,個人
C000606,2022-04-30,プラチナ,30,男性,北海道,法人
C000607,2022-04-18,ゴールド,54,男性,埼玉県,個人事業主
C000608,2023-05-29,シルバー,44,女性,埼玉県,個人
C000609,2023-07-11,ブロンズ,38,女性,福岡県,個人
C000610,2022-07-15,シルバー,34,女性,京都府,個人
C000611,2022-05-06,ブロンズ,37,女性,福岡県,個人
C000612,2023-09-23,ブロンズ,56,女性,京都府,個人
C000613,2023-01-12,ブロンズ,35,女性,神奈川県,個人事業主
C000614,2023-05-11,シルバー,24,女性,大阪府,法人
C000615,2022-12-01,ブロンズ,19,男性,京都府,個人事業主
C000616,2023-07-20,ブロンズ,39,男性,埼玉県,個人
C000617,2023-07-13,ブロンズ,26,男性,埼玉県,個人事業主
C000618,2023-04-03,シルバー,23,女性,福岡県,個人
C000619,2022-07-11,シルバー,18,女性,神奈川県,個人事業主
C000620,2022-07-26,ゴールド,27,女性,福岡県,法人
C000621,2022-05-26,ブロンズ,54,女性,大阪府,個人
C000622,2022-11-30,ブロンズ,42,女性,北海道,個人事業主
C000623,2023-12-16,シルバー,41,女性,京都府,法人
C000624,2022-12-20,シルバー,55,女性,埼玉県,個人事業主
C000625,2023-07-30,ブロンズ,34,女性,兵庫県,個人
C000626,2022-08-18,ブロンズ,64,女性,大阪府,個人
C000627,2022-11-07,ブロンズ,49,男性,京都府,個人事業主
C000628,2023-11-30,シルバー,24,男性,福岡県,個人事業主
C000629,2022-09-05,シルバー,53,女性,京都府,法人
C000630,2023-07-26,ゴールド,50,女性,千葉県,個人
C000631,2022-10-03,ブロンズ,21,女性,京都府,個人
C000632,2023-07-29,ブロンズ,45,女性,埼玉県,個人
C000633,2023-05-29,シルバー,57,女性,福岡県,個人
C000634,2022-05-04,シルバー,28,その他,北海道,個人
C000635,2023-05-14,ブロンズ,43,男性,兵庫県,個人
C000636,2022-10-18,シルバー,27,男性,神奈川県,個人事業主
C000637,2023-04-10,プラチナ,25,女性,東京都,個人
C000638,2023-11-14,ゴールド,55,男性,京都府,個人
C000639,2022-06-22,ブロンズ,63,男性,東京都,個人
C000640,2023-12-28,ゴールド,58,男性,北海道,法人
C000641,2022-02-28,プラチナ,44,女性,兵庫県,個人
C000642,2023-03-31,プラチナ,23,男性,北海道,個人
C000643,2022-10-13,ブロンズ,27,男性,神奈川県,個人
C000644,2022-08-02,ブロンズ,61,女性,東京都,個人
C000645,2022-01-11,プラチナ,30,女性,北海道,個人
C000646,2022-02-20,ブロンズ,52,女性,千葉県,個人
C000647,2022-02-02,プラチナ,29,男性,京都府,個人
C000648,2023-04-03,シルバー,55,女性,兵庫県,個人
C000649,2022-12-08,ブロンズ,46,女性,大阪府,個人
C000650,2023-04-04,プラチナ,33,その他,埼玉県,個人
C000651,2022-07-31,ゴールド,25,女性,愛知県,法人
C000652,2022-08-25,ブロンズ,60,女性,愛知県,個人
C000653,2022-05-12,シルバー,46,女性,京都府,個人
C000654,2022-11-07,ゴールド,54,男性,兵庫県,法人
C000655,2023-04-22,シルバー,41,女性,千葉県,個人
C000656,2023-02-14,シルバー,44,男性,京都府,個人
C000657,2023-01-18,シルバー,30,男性,愛知県,法人
C000658,2023-04-12,ブロンズ,44,その他,東京都,個人
C000659,2022-03-01,シルバー,24,男性,愛知県,個人
C000660,2022-11-24,シルバー,52,男性,埼玉県,個人
C000661,2022-05-09,ブロンズ,34,女性,愛知県,個人
C000662,2022-02-08,ゴールド,21,女性,東京都,法人
C000663,2023-11-05,ゴールド,37,男性,兵庫県,個人事業主
C000664,2023-02-21,ブロンズ,58,男性,東京都,個人
C000665,2022-11-27,ブロンズ,62,男性,愛知県,個人
C000666,2022-01-23,シルバー,38,女性,兵庫県,法人
C000667,2022-11-25,ブロンズ,24,女性,埼玉県,個人
C000668,2023-08-01,ゴールド,38,女性,埼玉県,個人事業主
C000669,2023-10-10,ブロンズ,62,女性,京都府,個人事業主
C000670,2022-12-30,ブロンズ,56,男性,京都府,個人
C000671,2022-09-14,ブロンズ,32,女性,東京都,個人
C000672,2022-01-25,ブロンズ,44,女性,愛知県,個人
C000673,2022-07-15,ブロンズ,21,男性,京都府,個人
C000674,2022-10-26,シルバー,40,女性,福岡県,個人
C000675,2022-02-20,ブロンズ,23,男性,兵庫県,個人
C000676,2022-02-21,ブロンズ,55,男性,愛知県,個人事業主
C000677,2022-08-05,ゴールド,39,女性,北海道,個人
C000678,2022-08-09,シルバー,58,女性,埼玉県,個人
C000679,2023-03-02,ゴールド,54,女性,神奈川県,個人事業主
C000680,2023-06-10,ブロンズ,64,女性,埼玉県,個人事業主
C000681,2022-07-23,シルバー,38,女性,千葉県,個人事業主
C000682,2023-04-05,ブロンズ,48,女性,大阪府,個人
C000683,2023-04-23,シルバー,28,女性,北海道,個人
C000684,2022-08-15,ブロンズ,64,女性,福岡県,個人
C000685,2023-09-22,シルバー,42,男性,東京都,個人
C000686,2022-08-31,ブロンズ,19,女性,埼玉県,個人
C000687,2023-06-18,ゴールド,40,男性,京都府,個人
C000688,2022-05-19,ブロンズ,58,男性,北海道,個人
C000689,2023-04-15,シルバー,20,男性,東京都,個人事業主
C000690,2023-10-18,シルバー,62,女性,東京都,個人
C000691,2022-09-15,ブロンズ,49,男性,愛知県,個人
C000692,2022-12-29,ブロンズ,52,男性,兵庫県,個人
C000693,2023-04-07,ゴールド,21,女性,神奈川県,個人事業主
C000694,2023-07-18,ブロンズ,18,男性,北海道,個人
C000695,2022-07-26,プラチナ,52,その他,兵庫県,個人
C000696,2023-10-05,ブロンズ,21,女性,大阪府,個人
C000697,2022-12-22,ゴールド,54,男性,千葉県,個人
C000698,2022-12-23,シルバー,33,その他,神奈川県,個人
C000699,2023-06-06,ブロンズ,25,男性,東京都,個人
C000700,2023-12-21,ブロンズ,28,男性,東京都,個人
C000701,2023-09-27,ブロンズ,45,男性,北海道,個人
C000702,2023-11-04,ブロンズ,58,女性,福岡県,個人
C000703,2022-10-09,ブロンズ,56,女性,愛知県,個人
C000704,2022-02-07,シルバー,40,男性,神奈川県,個人
C000705,2023-08-27,シルバー,37,男性,大阪府,個人
C000706,2022-01-18,ゴールド,25,男性,兵庫県,個人
C000707,2023-12-16,ブロンズ,22,その他,京都府,個人
C000708,2023-10-12,シルバー,58,男性,東京都,個人事業主
C000709,2023-06-12,ブロンズ,20,男性,京都府,個人
C000710,2023-06-08,シルバー,41,女性,北海道,個人
C000711,2023-08-01,シルバー,56,男性,北海道,個人
C000712,2023-12-13,ブロンズ,37,女性,愛知県,個人
C000713,2022-09-06,シルバー,47,女性,北海道,個人
C000714,2023-08-21,ブロンズ,27,女性,北海道,個人
C000715,2022-10-16,ブロンズ,19,女性,東京都,個人
C000716,2022-05-17,ブロンズ,27,女性,北海道,個人
C000717,2022-06-21,ブロンズ,39,女性,京都府,個人
C000718,2023-03-24,シルバー,62,女性,東京都,個人事業主
C000719,2023-08-18,ブロンズ,18,男性,京都府,個人
C000720,2023-05-10,シルバー,49,女性,北海道,個人
C000721,2022-03-16,ブロンズ,44,男性,神奈川県,個人
C000722,2022-08-13,ブロンズ,42,男性,愛知県,個人事業主
C000723,2022-05-07,シルバー,44,男性,千葉県,個人
C000724,2023-11-20,シルバー,59,女性,千葉県,個人
C000725,2023-11-24,ブロンズ,40,男性,愛知県,個人
C000726,2023-11-16,ブロンズ,50,男性,福岡県,個人
C000727,2023-03-09,ブロンズ,57,男性,大阪府,個人
C000728,2023-02-22,シルバー,33,男性,埼玉県,個人
C000729,2022-03-23,ゴールド,36,女性,千葉県,個人事業主
C000730,2022-02-15,ブロンズ,55,女性,千葉県,個人
C000731,2022-05-09,シルバー,63,男性,京都府,個人事業主
C000732,2022-08-11,シルバー,42,男性,東京都,個人
C000733,2022-02-07,ゴールド,35,女性,福岡県,個人
C000734,2022-10-14,ゴールド,55,男性,愛知県,個人
C000735,2022-04-16,シルバー,54,女性,大阪府,法人
C000736,2023-10-31,ブロンズ,28,女性,愛知県,個人
C000737,2023-06-02,シルバー,60,女性,愛知県,個人
C000738,2023-06-09,ゴールド,20,男性,大阪府,法人
C000739,2023-09-03,ブロンズ,55,男性,福岡県,個人
C000740,2022-01-18,ゴールド,24,女性,愛知県,個人
