date,session_id,customer_id,customer_type,is_logged_in,channel
2024-01-21,S0000564,C000817,個人,True,検索広告
2024-01-21,S0000565,,,False,検索広告
2024-01-21,S0000558,C000204,個人,True,自然検索
2024-01-21,S0000549,C002812,法人,True,検索広告
2024-01-21,S0000546,C000793,個人,True,検索広告
2024-01-21,S0000547,C001721,個人,True,ダイレクト
2024-01-21,S0000532,C002504,個人,True,ダイレクト
2024-01-21,S0000533,C002170,個人事業主,True,ディスプレイ広告
2024-01-21,S0000548,C001909,個人,True,自然検索
2024-01-21,S0000535,C002114,個人,True,検索広告
2024-01-21,S0000536,,,False,自然検索
2024-01-21,S0000537,C002798,個人,True,自然検索
2024-01-21,S0000538,C000214,個人,True,検索広告
2024-01-21,S0000534,C000379,個人,True,DM
2024-01-21,S0000540,,,False,リターゲ
2024-01-21,S0000541,,,False,検索広告
2024-01-21,S0000542,C002475,法人,True,ダイレクト
2024-01-21,S0000543,C000065,法人,True,自然検索
2024-01-21,S0000544,C000647,個人,True,検索広告
2024-01-21,S0000545,C002902,個人事業主,True,自然検索
2024-01-21,S0000539,C001843,個人,True,リターゲ
2024-01-22,S0000579,,,False,自然検索
2024-01-22,S0000586,,,False,ディスプレイ広告
2024-01-22,S0000580,C001763,個人,True,検索広告
2024-01-22,S0000581,C002715,個人,True,自然検索
2024-01-22,S0000584,,,False,自然検索
2024-01-22,S0000583,,,False,ディスプレイ広告
2024-01-22,S0000585,,,False,自然検索
2024-01-22,S0000578,,,False,自然検索
2024-01-22,S0000582,C000871,法人,True,検索広告
2024-01-22,S0000577,C000782,個人,True,自然検索
2024-01-22,S0000572,C000552,個人,True,リターゲ
2024-01-22,S0000575,C001653,個人,True,リターゲ
2024-01-22,S0000574,C002812,法人,True,自然検索
2024-01-22,S0000573,C000111,法人,True,ダイレクト
2024-01-22,S0000571,C000286,法人,True,検索広告
2024-01-22,S0000570,C001064,法人,True,自然検索
2024-01-22,S0000569,,,False,自然検索
2024-01-22,S0000568,,,False,自然検索
2024-01-22,S0000567,C001180,個人,True,検索広告
2024-01-22,S0000566,C001218,個人,True,リターゲ
2024-01-22,S0000576,C002781,個人,True,検索広告
2024-01-23,S0000601,C001397,法人,True,検索広告
2024-01-23,S0000602,,,False,自然検索
2024-01-23,S0000603,C000761,個人事業主,True,ディスプレイ広告
2024-01-23,S0000604,C000274,個人事業主,True,リターゲ
2024-01-23,S0000605,,,False,自然検索
2024-01-23,S0000610,,,False,自然検索
2024-01-23,S0000607,,,False,ディスプレイ広告
2024-01-23,S0000608,C000612,個人,True,ダイレクト
2024-01-23,S0000609,,,False,自然検索
2024-01-23,S0000600,C001696,個人,True,検索広告
2024-01-23,S0000606,,,False,検索広告
2024-01-23,S0000599,C002963,個人,True,ディスプレイ広告
2024-01-23,S0000598,C002492,個人,True,ディスプレイ広告
2024-01-23,S0000597,C000325,個人,True,ディスプレイ広告
2024-01-23,S0000588,,,False,自然検索
2024-01-23,S0000589,C000379,個人,True,自然検索
2024-01-23,S0000590,C000529,法人,True,自然検索
2024-01-23,S0000591,C002785,個人,True,自然検索
2024-01-23,S0000587,,,False,自然検索
2024-01-23,S0000593,C000517,個人,True,自然検索
2024-01-23,S0000594,C001337,法人,True,自然検索
2024-01-23,S0000595,,,False,自然検索
2024-01-23,S0000596,C002639,個人,True,ダイレクト
2024-01-23,S0000592,,,False,自然検索
2024-01-24,S0000622,C001038,個人,True,ダイレクト
2024-01-24,S0000630,C001719,法人,True,自然検索
2024-01-24,S0000629,C002423,個人,True,自然検索
2024-01-24,S0000628,,,False,リターゲ
2024-01-24,S0000627,C002573,法人,True,リターゲ
2024-01-24,S0000626,C001648,法人,True,リターゲ
2024-01-24,S0000625,C001914,法人,True,検索広告
2024-01-24,S0000624,C001061,個人,True,ディスプレイ広告
2024-01-24,S0000623,C002516,個人,True,自然検索
2024-01-24,S0000621,C000194,個人,True,ダイレクト
2024-01-24,S0000620,C000591,個人,True,ダイレクト
2024-01-24,S0000619,C000046,個人事業主,True,自然検索
2024-01-24,S0000618,,,False,自然検索
2024-01-24,S0000617,,,False,自然検索
2024-01-24,S0000616,C002564,個人事業主,True,ダイレクト
2024-01-24,S0000615,C001538,個人事業主,True,ダイレクト
2024-01-24,S0000614,C002372,個人,True,リターゲ
2024-01-24,S0000613,C000423,個人,True,自然検索
2024-01-24,S0000612,,,False,自然検索
2024-01-24,S0000611,,,False,検索広告
2024-01-25,S0000645,C000285,個人,True,検索広告
2024-01-25,S0000646,C002447,個人,True,検索広告
2024-01-25,S0000647,,,False,ディスプレイ広告
2024-01-25,S0000648,C001983,個人,True,自然検索
2024-01-25,S0000652,C000973,個人事業主,True,ダイレクト
2024-01-25,S0000650,,,False,自然検索
2024-01-25,S0000651,C002595,個人,True,検索広告
2024-01-25,S0000644,,,False,自然検索
2024-01-25,S0000649,C000396,個人,True,リターゲ
2024-01-25,S0000643,,,False,自然検索
2024-01-25,S0000642,C002999,個人,True,ダイレクト
2024-01-25,S0000631,,,False,自然検索
2024-01-25,S0000640,C002002,個人,True,ダイレクト
2024-01-25,S0000639,,,False,検索広告
2024-01-25,S0000638,C002279,法人,True,検索広告
2024-01-25,S0000637,C001150,個人,True,リターゲ
2024-01-25,S0000636,C001680,法人,True,ディスプレイ広告
2024-01-25,S0000635,,,False,自然検索
2024-01-25,S0000634,,,False,ダイレクト
2024-01-25,S0000633,,,False,自然検索
2024-01-25,S0000632,,,False,自然検索
2024-01-25,S0000641,C002145,個人,True,DM
2024-01-26,S0000667,,,False,自然検索
2024-01-26,S0000668,C000485,法人,True,検索広告
2024-01-26,S0000669,C002433,個人,True,ダイレクト
2024-01-26,S0000670,,,False,ダイレクト
2024-01-26,S0000666,C001794,個人,True,自然検索
2024-01-26,S0000672,C002536,個人,True,ディスプレイ広告
2024-01-26,S0000676,C002892,法人,True,ディスプレイ広告
2024-01-26,S0000674,C000215,個人,True,自然検索
2024-01-26,S0000675,C000544,法人,True,自然検索
2024-01-26,S0000671,,,False,検索広告
2024-01-26,S0000665,C000299,個人,True,DM
2024-01-26,S0000673,C002150,法人,True,ダイレクト
2024-01-26,S0000663,C000008,個人,True,自然検索
2024-01-26,S0000664,C000743,個人,True,自然検索
2024-01-26,S0000654,C000949,個人,True,DM
2024-01-26,S0000655,,,False,自然検索
2024-01-26,S0000656,,,False,リターゲ
2024-01-26,S0000657,,,False,自然検索
2024-01-26,S0000653,,,False,自然検索
2024-01-26,S0000659,C001880,個人事業主,True,リターゲ
2024-01-26,S0000660,C002068,法人,True,リターゲ
2024-01-26,S0000661,C000375,法人,True,自然検索
2024-01-26,S0000662,C002310,個人,True,DM
2024-01-26,S0000658,C000218,個人,True,ディスプレイ広告
2024-01-27,S0000689,,,False,検索広告
2024-01-27,S0000697,C002821,法人,True,検索広告
2024-01-27,S0000696,C002662,法人,True,自然検索
2024-01-27,S0000695,C000856,個人,True,リターゲ
2024-01-27,S0000694,C002809,個人事業主,True,自然検索
2024-01-27,S0000693,C001880,個人事業主,True,ディスプレイ広告
2024-01-27,S0000692,C001933,個人,True,自然検索
2024-01-27,S0000691,C001322,個人,True,検索広告
2024-01-27,S0000690,C000107,個人,True,自然検索
2024-01-27,S0000688,,,False,自然検索
2024-01-27,S0000687,,,False,自然検索
2024-01-27,S0000686,C001180,個人,True,検索広告
2024-01-27,S0000685,C002642,個人,True,ダイレクト
2024-01-27,S0000684,C000779,個人,True,自然検索
2024-01-27,S0000683,C002467,個人,True,ダイレクト
2024-01-27,S0000682,,,False,自然検索
2024-01-27,S0000681,,,False,自然検索
2024-01-27,S0000680,,,False,自然検索
2024-01-27,S0000679,C000151,個人,True,自然検索
2024-01-27,S0000678,C001762,法人,True,自然検索
2024-01-27,S0000677,C000166,個人,True,自然検索
2024-01-28,S0000712,,,False,ダイレクト
2024-01-28,S0000713,C001851,法人,True,自然検索
2024-01-28,S0000714,,,False,検索広告
2024-01-28,S0000715,C000361,個人,True,検索広告
2024-01-28,S0000716,,,False,ダイレクト
2024-01-28,S0000721,C001521,個人,True,ダイレクト
2024-01-28,S0000718,C002469,法人,True,ダイレクト
2024-01-28,S0000719,C002436,個人,True,検索広告
2024-01-28,S0000720,C001661,法人,True,DM
2024-01-28,S0000711,C001428,個人,True,自然検索
2024-01-28,S0000722,C002477,個人,True,自然検索
2024-01-28,S0000710,,,False,ダイレクト
2024-01-28,S0000717,C001174,個人,True,リターゲ
2024-01-28,S0000708,,,False,自然検索
2024-01-28,S0000698,,,False,自然検索
2024-01-28,S0000699,,,False,ダイレクト
2024-01-28,S0000700,C002335,個人,True,リターゲ
2024-01-28,S0000701,C001424,個人,True,リターゲ
2024-01-28,S0000702,C001692,法人,True,自然検索
2024-01-28,S0000709,C000973,個人事業主,True,ディスプレイ広告
2024-01-28,S0000704,,,False,自然検索
2024-01-28,S0000705,,,False,自然検索
2024-01-28,S0000706,C001280,個人,True,自然検索
2024-01-28,S0000707,C001306,個人,True,DM
2024-01-28,S0000703,,,False,自然検索
2024-01-29,S0000742,,,False,ダイレクト
2024-01-29,S0000743,C001902,法人,True,リターゲ
2024-01-29,S0000744,,,False,検索広告
2024-01-29,S0000745,,,False,自然検索
2024-01-29,S0000746,,,False,自然検索
2024-01-29,S0000747,,,False,自然検索
2024-01-29,S0000748,,,False,ディスプレイ広告
2024-01-29,S0000749,C000040,個人,True,リターゲ
2024-01-29,S0000751,,,False,自然検索
2024-01-29,S0000752,C000100,法人,True,DM
2024-01-29,S0000753,C000138,個人,True,ディスプレイ広告
2024-01-29,S0000754,C001451,個人,True,自然検索
2024-01-29,S0000741,C001966,個人事業主,True,自然検索
2024-01-29,S0000756,,,False,検索広告
2024-01-29,S0000757,,,False,自然検索
2024-01-29,S0000758,C001248,法人,True,自然検索
2024-01-29,S0000750,C002505,個人,True,自然検索
2024-01-29,S0000755,C000079,個人,True,ディスプレイ広告
2024-01-29,S0000740,C000887,個人,True,リターゲ
2024-01-29,S0000738,,,False,自然検索
2024-01-29,S0000723,,,False,自然検索
2024-01-29,S0000739,C002975,個人,True,検索広告
2024-01-29,S0000725,C002778,個人,True,自然検索
2024-01-29,S0000726,,,False,自然検索
2024-01-29,S0000727,,,False,検索広告
2024-01-29,S0000728,,,False,自然検索
2024-01-29,S0000729,C001191,個人事業主,True,ディスプレイ広告
2024-01-29,S0000724,C002918,個人事業主,True,ディスプレイ広告
2024-01-29,S0000731,C000616,個人,True,ダイレクト
2024-01-29,S0000732,,,False,検索広告
2024-01-29,S0000733,,,False,DM
2024-01-29,S0000734,,,False,自然検索
2024-01-29,S0000735,,,False,自然検索
2024-01-29,S0000736,C001032,個人,True,DM
2024-01-29,S0000737,,,False,ダイレクト
2024-01-29,S0000730,,,False,ディスプレイ広告
2024-01-30,S0000774,C000468,個人,True,検索広告
2024-01-30,S0000775,C000417,個人,True,検索広告
2024-01-30,S0000776,C000875,個人事業主,True,リターゲ
2024-01-30,S0000777,C002231,個人事業主,True,検索広告
2024-01-30,S0000778,C002778,個人,True,自然検索
2024-01-30,S0000782,C001751,法人,True,ダイレクト
2024-01-30,S0000780,,,False,自然検索
2024-01-30,S0000781,C000720,個人,True,検索広告
2024-01-30,S0000783,C001692,法人,True,DM
2024-01-30,S0000773,,,False,自然検索
2024-01-30,S0000779,,,False,検索広告
2024-01-30,S0000772,,,False,自然検索
2024-01-30,S0000763,C000407,個人,True,自然検索
2024-01-30,S0000770,C000672,個人,True,ダイレクト
2024-01-30,S0000760,,,False,ディスプレイ広告
2024-01-30,S0000761,C002182,個人事業主,True,検索広告
2024-01-30,S0000762,,,False,自然検索
2024-01-30,S0000771,C002511,個人事業主,True,検索広告
2024-01-30,S0000764,C001207,個人,True,DM
2024-01-30,S0000759,,,False,自然検索
2024-01-30,S0000766,,,False,自然検索
2024-01-30,S0000767,C002397,個人事業主,True,検索広告
2024-01-30,S0000768,C002500,個人,True,DM
2024-01-30,S0000769,C001247,法人,True,ディスプレイ広告
2024-01-30,S0000765,C001828,法人,True,ダイレクト
2024-01-31,S0000798,C001721,個人,True,ディスプレイ広告
2024-01-31,S0000799,C000991,個人,True,ダイレクト
2024-01-31,S0000800,,,False,ダイレクト
2024-01-31,S0000801,,,False,自然検索
2024-01-31,S0000802,C002725,個人,True,自然検索
2024-01-31,S0000804,C000540,個人,True,DM
2024-01-31,S0000805,C000522,個人,True,検索広告
2024-01-31,S0000806,,,False,検索広告
2024-01-31,S0000807,C001729,法人,True,自然検索
2024-01-31,S0000797,C002268,個人,True,ディスプレイ広告
2024-01-31,S0000803,C000887,個人,True,自然検索
2024-01-31,S0000796,C000320,個人,True,DM
2024-01-31,S0000794,,,False,ダイレクト
2024-01-31,S0000784,C000282,個人,True,自然検索
2024-01-31,S0000793,C000020,個人事業主,True,検索広告
2024-01-31,S0000792,C002747,個人,True,リターゲ
2024-01-31,S0000791,,,False,自然検索
2024-01-31,S0000790,C000668,個人事業主,True,ダイレクト
2024-01-31,S0000789,,,False,検索広告
2024-01-31,S0000788,C002024,個人,True,リターゲ
2024-01-31,S0000787,C002815,個人,True,自然検索
2024-01-31,S0000786,C001734,個人,True,リターゲ
2024-01-31,S0000785,C001645,法人,True,自然検索
2024-01-31,S0000795,,,False,検索広告
2024-02-01,S0000822,,,False,DM
2024-02-01,S0000823,C002608,個人事業主,True,検索広告
2024-02-01,S0000824,,,False,自然検索
2024-02-01,S0000825,C001502,個人,True,検索広告
2024-02-01,S0000821,C001704,個人事業主,True,自然検索
2024-02-01,S0000827,C000322,個人,True,自然検索
2024-02-01,S0000828,,,False,ディスプレイ広告
2024-02-01,S0000829,C000341,個人,True,自然検索
2024-02-01,S0000826,C002617,個人,True,自然検索
2024-02-01,S0000819,C001873,個人,True,ディスプレイ広告
2024-02-01,S0000820,C002595,個人,True,DM
2024-02-01,S0000817,,,False,検索広告
2024-02-01,S0000808,C001267,個人,True,ディスプレイ広告
2024-02-01,S0000809,,,False,ディスプレイ広告
2024-02-01,S0000810,C000781,個人,True,検索広告
2024-02-01,S0000811,C002560,個人,True,リターゲ
2024-02-01,S0000812,,,False,自然検索
2024-02-01,S0000818,,,False,検索広告
2024-02-01,S0000814,C000834,個人,True,ダイレクト
2024-02-01,S0000815,C000181,個人,True,検索広告
2024-02-01,S0000816,C000536,法人,True,検索広告
2024-02-01,S0000813,C001398,個人,True,検索広告
2024-02-02,S0000845,C002469,法人,True,ダイレクト
2024-02-02,S0000846,,,False,ディスプレイ広告
2024-02-02,S0000847,C000478,個人,True,リターゲ
2024-02-02,S0000848,,,False,リターゲ
2024-02-02,S0000849,C001461,個人,True,検索広告
2024-02-02,S0000851,C000620,法人,True,検索広告
2024-02-02,S0000852,C000047,個人,True,自然検索
2024-02-02,S0000853,C001611,法人,True,検索広告
2024-02-02,S0000854,C000339,個人,True,DM
2024-02-02,S0000844,,,False,自然検索
2024-02-02,S0000856,C000915,法人,True,ダイレクト
2024-02-02,S0000850,,,False,ダイレクト
2024-02-02,S0000855,,,False,自然検索
2024-02-02,S0000843,C001456,個人,True,DM
2024-02-02,S0000841,,,False,DM
2024-02-02,S0000842,,,False,自然検索
2024-02-02,S0000830,,,False,検索広告
2024-02-02,S0000831,C002168,個人事業主,True,ディスプレイ広告
2024-02-02,S0000832,,,False,自然検索
2024-02-02,S0000834,C000238,個人事業主,True,検索広告
2024-02-02,S0000833,C001213,個人事業主,True,自然検索
2024-02-02,S0000836,,,False,自然検索
2024-02-02,S0000837,C000171,個人,True,自然検索
2024-02-02,S0000838,,,False,自然検索
2024-02-02,S0000839,C002067,法人,True,自然検索
2024-02-02,S0000840,C001849,個人,True,自然検索
2024-02-02,S0000835,C002108,法人,True,自然検索
2024-02-03,S0000874,C001274,個人,True,リターゲ
2024-02-03,S0000871,,,False,自然検索
2024-02-03,S0000872,C001967,法人,True,自然検索
2024-02-03,S0000873,C002911,個人事業主,True,DM
2024-02-03,S0000875,,,False,ディスプレイ広告
2024-02-03,S0000870,C000298,個人事業主,True,ダイレクト
2024-02-03,S0000877,C002492,個人,True,検索広告
2024-02-03,S0000878,,,False,検索広告
2024-02-03,S0000879,C000480,個人,True,リターゲ
2024-02-03,S0000880,C000474,個人,True,自然検索
2024-02-03,S0000876,C000121,法人,True,自然検索
2024-02-03,S0000869,,,False,自然検索
2024-02-03,S0000863,,,False,自然検索
2024-02-03,S0000867,C000696,個人,True,DM
2024-02-03,S0000857,C002473,法人,True,検索広告
2024-02-03,S0000859,C001202,法人,True,自然検索
2024-02-03,S0000860,C001406,個人,True,リターゲ
2024-02-03,S0000861,,,False,ダイレクト
2024-02-03,S0000858,C000196,個人事業主,True,ダイレクト
2024-02-03,S0000868,,,False,ディスプレイ広告
2024-02-03,S0000864,,,False,自然検索
2024-02-03,S0000865,C002588,個人,True,自然検索
2024-02-03,S0000866,,,False,検索広告
2024-02-03,S0000862,,,False,リターゲ
2024-02-04,S0000891,C001729,法人,True,ディスプレイ広告
